ExecTime,PlaceTime,placeID,PlaceQty,BrokerKey,SecType,SecKey,limit,price,EstPrice,Algo,TranCode,ExchangeID,IndGrpID,SectorID,Currency,MFTotalCost
237690,14:36,916695,1030,88126,csus,44827,mkt,125.64,125.58,                                                                                                                                                                                                                                                                ,0,3,1498,467,us,129416.2
1548016,14:40,916696,100000,10000440,csus,44545,31.63,31.63,31.7,"<MxFixOptions ParameterSet=""SBAT Shadow"" Region=""""><MxParameter StartTimeFSBA="""" StopTimeFSBA="""" ExecStyle1FSBA=""Normal"" MinPartFSBA="""" MaxPartFSBA="""" LiquidityFSBA="""" InOpenFSBA="""" InClose2FSBA="""" WouldGoodPriceFSBA="""" WouldGoodLevelFSBA="""" WouldBPSFSBA=""",1,1,1531,465,us,17074141.49
12576,14:44,916697,120,10000330,csus,40214,mkt,123.18,122.49,                                                                                                                                                                                                                                                                ,1,3,1539,468,us,14781.6
8373,14:44,916698,115,10000330,csus,40273,mkt,107.57,107.36,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,12370.55
8180,14:44,916699,100,10000330,csus,156133,mkt,137.75,139.86,                                                                                                                                                                                                                                                                ,1,1,1522,466,us,13775
7946,14:44,916700,145,10000330,csus,40706,mkt,17.21,17.06,                                                                                                                                                                                                                                                                ,1,1,1529,465,us,2495.45
7760,14:44,916701,345,10000330,csus,40744,mkt,35.83,35.69,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,12361.35
7480,14:44,916702,145,10000330,csus,40776,mkt,41.37,41.2,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,5998.65
8276,14:44,916703,80,10000330,rtus,152748,mkt,87.82,87.75,                                                                                                                                                                                                                                                                ,1,1,504,477,us,7025.6
8020,14:44,916704,275,10000330,csus,41242,mkt,60.86,60.9,                                                                                                                                                                                                                                                                ,1,1,1502,467,us,16736.5
7830,14:44,916705,35,10000330,csus,41311,mkt,141.94,142.05,                                                                                                                                                                                                                                                                ,1,1,1502,467,us,4967.9
7650,14:44,916706,145,10000330,csus,41567,mkt,115.86,115.04,                                                                                                                                                                                                                                                                ,1,1,1511,462,us,16799.7
7393,14:44,916707,195,10000330,csus,41688,mkt,29.26,28.5,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,5705.7
7183,14:44,916708,230,10000330,csus,41866,mkt,88.4,88.06,                                                                                                                                                                                                                                                                ,1,3,1522,466,us,20332
7006,14:44,916709,80,10000330,csus,41886,mkt,158.93,157.52,                                                                                                                                                                                                                                                                ,1,1,1521,466,us,12714.4
6810,14:44,916710,25,10000330,csus,42262,mkt,723.05,721.11,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,18076.25
7640,14:44,916711,15,10000330,csus,150270,mkt,750.08,747.74,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,11251.2
7390,14:44,916712,40,10000330,csus,42564,mkt,142.72,140.37,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,5708.8
7133,14:44,916713,175,10000330,csus,42830,mkt,65.92,65.99,                                                                                                                                                                                                                                                                ,1,1,1529,465,us,11537
6873,14:44,916714,450,10000330,csus,42907,mkt,27.74,26.78,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,12483
5783,14:44,916715,175,10000330,csus,42913,mkt,57.91,58.255,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,10134.25
5596,14:44,916716,210,10000330,csus,43077,mkt,73.98,73.77,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,15535.8
5420,14:44,916717,265,10000330,csus,43138,mkt,100.48,100.1,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,26627.2
5223,14:44,916718,85,10000330,csus,43374,mkt,55.26,55.2,                                                                                                                                                                                                                                                                ,1,1,1525,466,us,4697.1
4966,14:44,916719,260,10000330,csus,43395,mkt,54.19,53.84,                                                                                                                                                                                                                                                                ,1,3,1537,468,us,14089.4
4743,14:44,916720,100,10000330,csus,43728,mkt,45.66,45.42,                                                                                                                                                                                                                                                                ,1,1,1492,467,us,4566
5543,14:44,916721,105,10000330,csus,43759,mkt,45.92,44.55,                                                                                                                                                                                                                                                                ,1,1,1478,464,us,4821.6
4283,14:44,916722,145,10000330,csus,43846,mkt,77.04,76.86,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,11170.8
5083,14:44,916723,10,10000330,csus,43893,mkt,1468.82,1467.19,                                                                                                                                                                                                                                                                ,1,3,1513,462,us,14688.2
5903,14:44,916724,75,10000330,csus,43928,mkt,100.99,101.4,                                                                                                                                                                                                                                                                ,1,1,1517,463,us,7574.25
5686,14:44,916725,195,10000330,csus,165586,mkt,38.22,36.99,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,7452.9
5523,14:44,916726,200,10000330,csus,44207,mkt,61.04,60.84,                                                                                                                                                                                                                                                                ,1,3,1538,468,us,12208
5306,14:44,916727,10,10000330,csus,45056,mkt,62.32,61.94,                                                                                                                                                                                                                                                                ,1,3,1525,466,us,623.2
5130,14:44,916728,145,10000330,csus,45095,mkt,74.21,73.949,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,10760.45
4920,14:44,916729,140,10000330,csus,45361,mkt,77.96,77.4661,                                                                                                                                                                                                                                                                ,1,1,1497,467,us,10914.4
4706,14:44,916730,90,10000330,csus,45403,mkt,100.14,99.18,                                                                                                                                                                                                                                                                ,1,1,1491,467,us,9012.6
4490,14:44,916731,505,10000330,csus,45409,mkt,78.35,78.285,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,39566.75
4306,14:44,916732,395,10000330,csus,45585,mkt,54.99,54.97,                                                                                                                                                                                                                                                                ,1,1,1527,465,us,21721.05
1423,14:46,916733,490,10000330,csus,44545,mkt,31.61,31.37,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,15488.9
2777993,14:52,916734,20000,88230,csus,45409,78,78.1,78.01,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,14733075.14
2440,15:06,916735,80,88126,rtus,81501,mkt,178,180.15,                                                                                                                                                                                                                                                                ,1,1,502,475,us,14240
2243,15:06,916736,95,88126,rtus,81509,mkt,129.26,129.77,                                                                                                                                                                                                                                                                ,1,1,500,473,us,12279.7
2060,15:06,916737,575,88126,csus,41036,mkt,8.52,7.6,                                                                                                                                                                                                                                                                ,1,1,1486,469,us,4903
163890,15:06,916738,2875,88126,csus,41524,mkt,64.225,63.94,                                                                                                                                                                                                                                                                ,1,1,1486,469,us,184646.875
1696,15:06,916739,90,88126,rtus,81546,mkt,145.75,147.4,                                                                                                                                                                                                                                                                ,1,1,501,474,us,13117.5
19503,15:06,916740,8000,88126,csus,42164,mkt,29.745,29.73,                                                                                                                                                                                                                                                                ,1,1,1495,467,us,237960
83330,15:06,916741,848,88126,csus,44039,mkt,91.72,91.93,                                                                                                                                                                                                                                                                ,1,1,1527,465,us,77784.56
953,15:06,916743,55,88126,rtus,81635,mkt,204.64,205.77,                                                                                                                                                                                                                                                                ,1,1,501,474,us,11255.2
3221723,15:06,916744,7500,88126,csus,45159,mkt,15.71,16.42,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,117994.5
56496,15:06,916745,4800,88126,csus,45717,mkt,87.175,85.28,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,418429.5
83783,15:17,916747,4632,88118,csus,139293,mkt,45.47,45,                                                                                                                                                                                                                                                                ,0,1,1535,468,us,209964.04
713,15:19,916748,464,10000147,csus,139293,mkt,45.2799,45,                                                                                                                                                                                                                                                                ,0,1,1535,468,us,20967.9636
523,15:19,916749,312,105683,csus,139293,mkt,45.1915,45,                                                                                                                                                                                                                                                                ,0,1,1535,468,us,14099.748
35706,15:20,916750,157,88161,csus,139293,mkt,45.1,45,                                                                                                                                                                                                                                                                ,0,1,1535,468,us,7077.51
2401183,15:22,916751,3056,88161,csus,44545,mkt,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,96233.44
4470,15:26,916752,57,10000330,csus,40214,mkt,123.155,123.18,                                                                                                                                                                                                                                                                ,0,3,1539,468,us,7019.835
4270,15:26,916753,61,10000330,csus,40273,mkt,107.54,107.57,                                                                                                                                                                                                                                                                ,0,1,1536,468,us,6559.94
4080,15:26,916754,51,10000330,csus,156133,mkt,137.38,137.75,                                                                                                                                                                                                                                                                ,0,1,1522,466,us,7006.38
3883,15:26,916755,45,10000330,csus,40689,mkt,74.15,73.94,                                                                                                                                                                                                                                                                ,0,1,1530,465,us,3336.75
3696,15:26,916756,140,10000330,csus,40706,mkt,17.21,17.21,                                                                                                                                                                                                                                                                ,0,1,1529,465,us,2409.4
4500,15:26,916757,178,10000330,csus,40744,mkt,35.84,35.83,                                                                                                                                                                                                                                                                ,0,1,1515,462,us,6379.52
4316,15:26,916758,74,10000330,csus,40776,mkt,41.39,41.37,                                                                                                                                                                                                                                                                ,0,1,1531,465,us,3062.86
4120,15:26,916759,87,10000330,csus,40911,mkt,137.94,138.18,                                                                                                                                                                                                                                                                ,0,1,1529,465,us,12000.78
3913,15:26,916760,41,10000330,rtus,152748,mkt,87.89,87.82,                                                                                                                                                                                                                                                                ,0,1,504,477,us,3603.49
3736,15:26,916761,139,10000330,csus,41242,mkt,60.9,60.86,                                                                                                                                                                                                                                                                ,0,1,1502,467,us,8465.1
3543,15:26,916762,19,10000330,csus,41311,mkt,141.88,141.94,                                                                                                                                                                                                                                                                ,0,1,1502,467,us,2695.72
3350,15:26,916763,75,10000330,csus,41567,mkt,115.76,115.86,                                                                                                                                                                                                                                                                ,0,1,1511,462,us,8682
3166,15:26,916764,99,10000330,csus,41688,mkt,29.02,29.26,                                                                                                                                                                                                                                                                ,0,3,1535,468,us,2872.98
2586,15:26,916765,118,10000330,csus,41866,mkt,88.4,88.4,                                                                                                                                                                                                                                                                ,0,3,1522,466,us,10431.2
2116,15:26,916766,39,10000330,csus,41886,mkt,158.2,158.93,                                                                                                                                                                                                                                                                ,0,1,1521,466,us,6169.8
1936,15:26,916767,10,10000330,csus,42262,mkt,723.5,723.05,                                                                                                                                                                                                                                                                ,0,3,1535,468,us,7235
1743,15:26,916768,8,10000330,csus,150270,mkt,749.8,750.08,                                                                                                                                                                                                                                                                ,0,3,1535,468,us,5998.4
1290,15:26,916769,99,10000330,csus,165586,mkt,38,38.22,                                                                                                                                                                                                                                                                ,0,3,1535,468,us,3762
1110,15:26,916770,98,10000330,csus,44207,mkt,61.08,61.04,                                                                                                                                                                                                                                                                ,0,3,1538,468,us,5985.84
933,15:26,916771,306,10000330,csus,44329,mkt,9.6,9.58,                                                                                                                                                                                                                                                                ,0,1,1527,465,us,2937.6
753,15:26,916772,249,10000330,csus,44545,31.64,31.61,31.65,                                                                                                                                                                                                                                                                ,0,1,1531,465,us,7870.89
1493,15:26,916773,52,10000330,csus,43728,mkt,45.61,45.66,                                                                                                                                                                                                                                                                ,0,1,1492,467,us,2371.72
1230,15:26,916774,53,10000330,csus,43759,mkt,46.06,45.92,                                                                                                                                                                                                                                                                ,0,1,1478,464,us,2441.18
980,15:26,916775,73,10000330,csus,43846,mkt,77.08,77.04,                                                                                                                                                                                                                                                                ,0,1,1479,464,us,5626.84
783,15:26,916776,7,10000330,csus,43893,mkt,1467.73,1468.82,                                                                                                                                                                                                                                                                ,0,3,1513,462,us,10274.11
1580,15:26,916777,35,10000330,csus,43928,mkt,100.92,100.99,                                                                                                                                                                                                                                                                ,0,1,1517,463,us,3532.2
2153390,15:26,916778,1206,10000044,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,37976.94
2273,15:26,916779,16,10000330,csus,42564,mkt,142.22,142.72,                                                                                                                                                                                                                                                                ,0,1,1536,468,us,2275.52
2076,15:26,916780,91,10000330,csus,42830,mkt,65.96,65.92,                                                                                                                                                                                                                                                                ,0,1,1529,465,us,6002.36
1890,15:26,916781,296,10000330,csus,42907,mkt,27.65,27.74,                                                                                                                                                                                                                                                                ,0,1,1479,464,us,8184.4
1670,15:26,916782,89,10000330,csus,42913,mkt,57.85,57.91,                                                                                                                                                                                                                                                                ,0,1,1515,462,us,5148.65
1453,15:26,916783,106,10000330,csus,43077,mkt,73.98,73.98,                                                                                                                                                                                                                                                                ,0,1,1515,462,us,7841.88
1280,15:26,916784,107,10000330,csus,43138,mkt,100.43,100.48,                                                                                                                                                                                                                                                                ,0,1,1536,468,us,10746.01
1043,15:26,916785,43,10000330,csus,43374,mkt,55.27,55.26,                                                                                                                                                                                                                                                                ,0,1,1525,466,us,2376.61
853,15:26,916786,134,10000330,csus,43395,mkt,54.27,54.19,                                                                                                                                                                                                                                                                ,0,3,1537,468,us,7272.18
3093,15:27,916787,138,10000330,csus,45056,mkt,62.31,62.32,                                                                                                                                                                                                                                                                ,0,3,1525,466,us,8598.78
2686,15:27,916788,73,10000330,csus,45095,mkt,74.17,74.21,                                                                                                                                                                                                                                                                ,0,1,1515,462,us,5414.41
2466,15:27,916789,36,10000330,csus,45197,mkt,76.74,76.38,                                                                                                                                                                                                                                                                ,0,3,1531,465,us,2762.64
2256,15:27,916790,71,10000330,csus,45361,mkt,77.26,77.96,                                                                                                                                                                                                                                                                ,0,1,1497,467,us,5485.46
3086,15:27,916791,43,10000330,csus,45403,mkt,100.25,100.14,                                                                                                                                                                                                                                                                ,0,1,1491,467,us,4310.75
2893,15:27,916792,187,10000330,csus,45409,mkt,78.38,78.505,                                                                                                                                                                                                                                                                ,0,1,1536,468,us,14657.06
2690,15:27,916793,203,10000330,csus,45585,mkt,55,54.99,                                                                                                                                                                                                                                                                ,0,1,1527,465,us,11165
2400,15:27,916794,158,10000330,csus,45747,mkt,34.8,35.08,                                                                                                                                                                                                                                                                ,0,3,1535,468,us,5498.4
682996,15:27,916795,8535000,10000188,tnus,168976,mkt,99.48046875,99.668,                                                                                                                                                                                                                                                                ,0,0,1461,1462,us,8490658.008
393713,15:27,916796,20000,10000229,agus,158632,mkt,100.023,100.0297,                                                                                                                                                                                                                                                                ,1,0,1350,1403,us,20004.6
2094010,15:27,916797,4442,10000151,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,139878.58
2093326,15:27,916798,2072,105683,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,65247.28
2093063,15:27,916799,1593,10000147,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,50163.57
2092846,15:27,916800,8371,88275,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,263602.79
2092656,15:27,916801,2874,10000288,csus,44545,MOC,31.49,31.7,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,90502.26
336,15:28,916803,259,88126,csus,154872,mkt,29.04,29.84,                                                                                                                                                                                                                                                                ,0,3,1516,463,us,7521.36
3490,15:32,916804,17,10000330,csus,40214,mkt,122.77,123.18,                                                                                                                                                                                                                                                                ,1,3,1539,468,us,2087.09
4240,15:32,916805,18,10000330,csus,40273,mkt,107.42,107.57,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,1933.56
4043,15:32,916806,15,10000330,csus,156133,mkt,137.19,137.75,                                                                                                                                                                                                                                                                ,1,1,1522,466,us,2057.85
3633,15:32,916807,13,10000330,csus,40689,mkt,74.14,73.94,                                                                                                                                                                                                                                                                ,1,1,1530,465,us,963.82
3013,15:32,916808,41,10000330,csus,40706,mkt,17.18,17.21,                                                                                                                                                                                                                                                                ,1,1,1529,465,us,704.38
2766,15:32,916809,52,10000330,csus,40744,mkt,35.81,35.83,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,1862.12
2506,15:32,916810,21,10000330,csus,40776,mkt,41.37,41.37,                                                                                                                                                                                                                                                                ,1,1,1531,465,us,868.77
2076,15:32,916811,25,10000330,csus,40911,mkt,137.92,138.18,                                                                                                                                                                                                                                                                ,1,1,1529,465,us,3448
1720,15:32,916812,12,10000330,rtus,152748,mkt,87.78,87.82,                                                                                                                                                                                                                                                                ,1,1,504,477,us,1053.36
1360,15:32,916813,40,10000330,csus,41242,mkt,60.85,60.86,                                                                                                                                                                                                                                                                ,1,1,1502,467,us,2434
1173,15:32,916814,6,10000330,csus,41311,mkt,141.85,141.94,                                                                                                                                                                                                                                                                ,1,1,1502,467,us,851.1
926,15:32,916815,22,10000330,csus,41567,mkt,115.72,115.86,                                                                                                                                                                                                                                                                ,1,1,1511,462,us,2545.84
59613,15:33,916816,36,10000330,csus,41866,mkt,88.35,88.4,                                                                                                                                                                                                                                                                ,1,3,1522,466,us,3180.6
60420,15:33,916817,11,10000330,csus,41886,mkt,158.17,158.93,                                                                                                                                                                                                                                                                ,1,1,1521,466,us,1739.87
60216,15:33,916818,3,10000330,csus,42262,mkt,722.53,723.05,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,2167.59
60000,15:33,916819,2,10000330,csus,150270,mkt,749.19,750.08,                                                                                                                                                                                                                                                                ,1,3,1535,468,us,1498.38
59730,15:33,916820,5,10000330,csus,42564,mkt,142.04,142.72,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,710.2
59520,15:33,916821,26,10000330,csus,42830,mkt,65.94,65.92,                                                                                                                                                                                                                                                                ,1,1,1529,465,us,1714.44
59330,15:33,916822,83,10000330,csus,42907,mkt,27.63,27.74,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,2293.29
59146,15:33,916823,26,10000330,csus,42913,mkt,58.02,57.91,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,1508.52
11683,15:34,916824,30,10000330,csus,43077,mkt,74.05,73.98,                                                                                                                                                                                                                                                                ,1,1,1515,462,us,2221.5
11110,15:34,916825,30,10000330,csus,43138,mkt,100.34,100.48,                                                                                                                                                                                                                                                                ,1,1,1536,468,us,3010.2
10810,15:34,916826,12,10000330,csus,43374,mkt,55.26,55.26,                                                                                                                                                                                                                                                                ,1,1,1525,466,us,663.12
10586,15:34,916827,39,10000330,csus,43395,mkt,54.25,54.19,                                                                                                                                                                                                                                                                ,1,3,1537,468,us,2115.75
3413,15:34,916828,15,10000330,csus,43728,mkt,45.65,45.66,                                                                                                                                                                                                                                                                ,1,1,1492,467,us,684.75
4200,15:34,916829,15,10000330,csus,43759,mkt,46.1,45.92,                                                                                                                                                                                                                                                                ,1,1,1478,464,us,691.5
4023,15:34,916830,27,10000330,csus,43846,mkt,76.99,77.04,                                                                                                                                                                                                                                                                ,1,1,1479,464,us,2078.73
